seed,method,stress_level,n,task_success,ci95_task_success,unsafe_commit_rate,ci95_unsafe_commit_rate,disagreement_family_accuracy,ci95_disagreement_family_accuracy,useful_disagreement_recall,ci95_useful_disagreement_recall,noise_false_alarm_rate,ci95_noise_false_alarm_rate,protocol_cost,ci95_protocol_cost,planning_regret_to_oracle,ci95_planning_regret_to_oracle,robust_utility,ci95_robust_utility,intervention_rate,ci95_intervention_rate,deployment_coverage,ci95_deployment_coverage
3,recovery_first_policy,0.560000,48,0.698987,0.030704,0.090314,0.009948,0.184028,0.050763,0.121528,0.092139,0.086806,0.050530,0.180706,0.013076,0.141923,0.035625,0.371510,0.037739,0.635417,0.082334,0.989583,0.011534
3,recovery_first_policy,0.670000,48,0.691382,0.029920,0.079112,0.008744,0.180556,0.042210,0.114583,0.087622,0.107639,0.061121,0.193665,0.012088,0.133593,0.035809,0.372604,0.037077,0.701389,0.074047,0.958333,0.024797
3,recovery_first_policy,0.780000,48,0.698104,0.028510,0.078601,0.010098,0.173611,0.044528,0.125000,0.094551,0.100694,0.055653,0.194489,0.013454,0.121178,0.032623,0.382165,0.035482,0.697917,0.081757,0.968750,0.018598
3,recovery_first_policy,0.890000,48,0.680861,0.027509,0.081205,0.010330,0.215278,0.047608,0.118056,0.089651,0.142361,0.074703,0.200489,0.011251,0.134911,0.031216,0.353464,0.033179,0.722222,0.066917,0.961806,0.022264
3,recovery_first_policy,1.000000,48,0.672425,0.028557,0.076626,0.011146,0.190972,0.054145,0.114583,0.087080,0.121528,0.065780,0.203370,0.013669,0.132257,0.036829,0.349267,0.038404,0.725694,0.079310,0.944444,0.026339
3,risk_bounded_typed_disagreement_protocol_v5,0.000000,48,0.615313,0.016836,0.112046,0.016226,0.680556,0.056575,0.541667,0.119717,0.000000,0.000000,0.189788,0.017344,0.304344,0.043977,0.235959,0.041216,0.545139,0.119812,1.000000,0.000000
3,risk_bounded_typed_disagreement_protocol_v5,0.110000,48,0.607150,0.017200,0.115967,0.016358,0.625000,0.056295,0.517361,0.114358,0.000000,0.000000,0.188372,0.016986,0.311985,0.044559,0.220161,0.041989,0.520833,0.115340,1.000000,0.000000
3,risk_bounded_typed_disagreement_protocol_v5,0.220000,48,0.611131,0.013237,0.110739,0.013404,0.631944,0.052340,0.552083,0.109678,0.003472,0.006806,0.194797,0.016692,0.290789,0.032175,0.231147,0.029217,0.559028,0.109390,1.000000,0.000000
3,risk_bounded_typed_disagreement_protocol_v5,0.330000,48,0.606099,0.017126,0.111768,0.013333,0.531250,0.057259,0.548611,0.112993,0.000000,0.000000,0.195314,0.017216,0.287930,0.036398,0.223490,0.031610,0.555556,0.113567,1.000000,0.000000
3,risk_bounded_typed_disagreement_protocol_v5,0.440000,48,0.604681,0.017714,0.111466,0.011979,0.562500,0.052939,0.545139,0.102353,0.006944,0.009522,0.199223,0.016024,0.280006,0.032240,0.220000,0.030038,0.572917,0.103350,1.000000,0.000000
3,risk_bounded_typed_disagreement_protocol_v5,0.560000,48,0.601113,0.020424,0.110399,0.012972,0.611111,0.057815,0.569444,0.108671,0.003472,0.006806,0.202839,0.017253,0.272984,0.036921,0.216248,0.033719,0.586806,0.110037,1.000000,0.000000
3,risk_bounded_typed_disagreement_protocol_v5,0.670000,48,0.597831,0.020578,0.109700,0.012373,0.524306,0.057533,0.583333,0.109178,0.006944,0.009522,0.206797,0.017520,0.269004,0.034564,0.211732,0.032434,0.600694,0.107316,1.000000,0.000000
3,risk_bounded_typed_disagreement_protocol_v5,0.780000,48,0.597569,0.020141,0.114343,0.011604,0.486111,0.061387,0.534722,0.100591,0.003472,0.006806,0.200283,0.016375,0.271438,0.033952,0.205816,0.032638,0.552083,0.101152,1.000000,0.000000
3,risk_bounded_typed_disagreement_protocol_v5,0.890000,48,0.596143,0.025571,0.106374,0.008826,0.513889,0.059826,0.604167,0.107706,0.003472,0.006806,0.212620,0.017820,0.249470,0.031685,0.212522,0.030029,0.614583,0.107059,0.996528,0.006806
3,risk_bounded_typed_disagreement_protocol_v5,1.000000,48,0.579924,0.021110,0.113082,0.010858,0.475694,0.064510,0.538194,0.103044,0.010417,0.011534,0.210215,0.017351,0.271733,0.033397,0.183229,0.031254,0.590278,0.103374,0.996528,0.006806
3,robust_mpc_fallback,0.000000,48,0.643477,0.030973,0.111037,0.013251,0.187500,0.046264,0.222222,0.110613,0.020833,0.018518,0.137970,0.012127,0.243397,0.047180,0.302617,0.050015,0.468750,0.106394,1.000000,0.000000
3,robust_mpc_fallback,0.110000,48,0.640914,0.033310,0.113176,0.014766,0.166667,0.042396,0.229167,0.114930,0.024306,0.016817,0.137908,0.013058,0.242540,0.052345,0.295391,0.054900,0.458333,0.112801,1.000000,0.000000
3,robust_mpc_fallback,0.220000,48,0.638511,0.033558,0.112179,0.014581,0.190972,0.045610,0.232639,0.116204,0.038194,0.026170,0.142025,0.013077,0.236498,0.052570,0.291536,0.054271,0.482639,0.111000,0.996528,0.006806
3,robust_mpc_fallback,0.330000,48,0.637643,0.032225,0.108444,0.013719,0.145833,0.035902,0.229167,0.114517,0.072917,0.044472,0.149964,0.012103,0.226035,0.050592,0.291799,0.051883,0.534722,0.099646,0.989583,0.011534
3,robust_mpc_fallback,0.440000,48,0.626856,0.029736,0.112752,0.013185,0.197917,0.052967,0.222222,0.111040,0.045139,0.040966,0.148718,0.013322,0.233818,0.047168,0.271644,0.046969,0.513889,0.106916,0.986111,0.016372
3,robust_mpc_fallback,0.560000,48,0.630469,0.027133,0.108319,0.011155,0.152778,0.037460,0.222222,0.111465,0.031250,0.026913,0.153346,0.012917,0.211505,0.039763,0.282534,0.039939,0.545139,0.101890,0.989583,0.011534
3,robust_mpc_fallback,0.670000,48,0.631479,0.030291,0.103835,0.012093,0.156250,0.043937,0.225694,0.114047,0.097222,0.059030,0.164869,0.011984,0.203589,0.046468,0.283050,0.045272,0.621528,0.092651,0.979167,0.018518
3,robust_mpc_fallback,0.780000,48,0.622591,0.030229,0.102040,0.011867,0.163194,0.050996,0.232639,0.115797,0.065972,0.038588,0.164713,0.012513,0.207786,0.047697,0.274401,0.046476,0.604167,0.094112,0.961806,0.022264
3,robust_mpc_fallback,0.890000,48,0.606810,0.026011,0.099565,0.011126,0.138889,0.035516,0.204861,0.103958,0.114583,0.061635,0.175628,0.010666,0.214341,0.041433,0.252605,0.039105,0.670139,0.076270,0.944444,0.028078
3,robust_mpc_fallback,1.000000,48,0.607809,0.025034,0.096019,0.010625,0.111111,0.034158,0.208333,0.105431,0.135417,0.072562,0.183717,0.009855,0.205376,0.040532,0.254214,0.038845,0.718750,0.068883,0.937500,0.026858
3,worldbench_diagnostic_probe,0.000000,48,0.591995,0.010585,0.072963,0.009346,0.569444,0.066562,0.378472,0.137806,0.232639,0.116204,0.251382,0.003568,0.284794,0.030927,0.255510,0.027827,0.975694,0.019427,1.000000,0.000000
3,worldbench_diagnostic_probe,0.110000,48,0.583112,0.011158,0.073494,0.010240,0.534722,0.057508,0.375000,0.138409,0.246528,0.122254,0.255703,0.003384,0.289713,0.033096,0.242433,0.029446,0.982639,0.014556,1.000000,0.000000
3,worldbench_diagnostic_probe,0.220000,48,0.574191,0.010556,0.072559,0.009332,0.486111,0.059030,0.375000,0.138409,0.243056,0.120685,0.259885,0.002758,0.289292,0.030832,0.232643,0.027255,0.989583,0.011534,1.000000,0.000000
3,worldbench_diagnostic_probe,0.330000,48,0.568552,0.011936,0.074633,0.009296,0.527778,0.058628,0.392361,0.136339,0.225694,0.113215,0.259825,0.004215,0.288939,0.029599,0.222482,0.027731,0.968750,0.023132,1.000000,0.000000
3,worldbench_diagnostic_probe,0.440000,48,0.555958,0.011063,0.075460,0.009715,0.444444,0.065488,0.385417,0.134827,0.243056,0.120685,0.265629,0.003374,0.295999,0.030368,0.204007,0.027842,0.986111,0.013170,1.000000,0.000000
3,worldbench_diagnostic_probe,0.560000,48,0.544857,0.010550,0.075841,0.009976,0.454861,0.062838,0.388889,0.135937,0.246528,0.122254,0.269793,0.003351,0.300081,0.030656,0.189151,0.027153,0.989583,0.011534,1.000000,0.000000
3,worldbench_diagnostic_probe,0.670000,48,0.537787,0.009759,0.076249,0.009390,0.434028,0.063587,0.392361,0.135643,0.239583,0.119086,0.272391,0.003160,0.301369,0.029494,0.179367,0.025812,0.986111,0.013170,1.000000,0.000000
3,worldbench_diagnostic_probe,0.780000,48,0.536325,0.010464,0.076598,0.010421,0.434028,0.062838,0.395833,0.134992,0.236111,0.117859,0.273523,0.004185,0.300911,0.031568,0.176343,0.028801,0.975694,0.021726,1.000000,0.000000
3,worldbench_diagnostic_probe,0.890000,48,0.517319,0.010761,0.080652,0.010436,0.388889,0.062532,0.388889,0.132412,0.236111,0.117457,0.275383,0.004218,0.314877,0.031124,0.147116,0.028053,0.965278,0.019351,1.000000,0.000000
3,worldbench_diagnostic_probe,1.000000,48,0.521681,0.009156,0.076070,0.008763,0.378472,0.058955,0.423611,0.130840,0.236111,0.117457,0.281640,0.003330,0.297784,0.024850,0.157178,0.021791,0.986111,0.013170,1.000000,0.000000
4,bayesian_active_model_selection,0.000000,48,0.597008,0.015609,0.119741,0.019159,0.468750,0.058888,0.475694,0.114255,0.020833,0.020917,0.155019,0.015951,0.320592,0.053565,0.225065,0.050580,0.506944,0.109593,1.000000,0.000000
4,bayesian_active_model_selection,0.110000,48,0.596532,0.014702,0.116366,0.018373,0.444444,0.057815,0.500000,0.115903,0.027778,0.028078,0.160747,0.016374,0.305916,0.051399,0.228004,0.046841,0.541667,0.110684,1.000000,0.000000
4,bayesian_active_model_selection,0.220000,48,0.593712,0.014152,0.116757,0.016689,0.458333,0.054589,0.538194,0.112271,0.010417,0.011534,0.163216,0.016673,0.296818,0.046100,0.222596,0.042312,0.548611,0.108726,1.000000,0.000000
4,bayesian_active_model_selection,0.330000,48,0.609120,0.017667,0.104615,0.013516,0.461806,0.054363,0.576389,0.112152,0.017361,0.017506,0.172254,0.016214,0.253017,0.038223,0.258390,0.035424,0.607639,0.108085,1.000000,0.000000
4,bayesian_active_model_selection,0.440000,48,0.592779,0.015196,0.112260,0.014809,0.461806,0.060927,0.545139,0.112481,0.013889,0.016372,0.168880,0.016856,0.275413,0.039515,0.227592,0.036396,0.569444,0.109106,1.000000,0.000000
4,bayesian_active_model_selection,0.560000,48,0.591090,0.016610,0.111062,0.012354,0.416667,0.060741,0.559028,0.105427,0.024306,0.021726,0.173482,0.015350,0.265580,0.034598,0.225316,0.031071,0.593750,0.097218,1.000000,0.000000
4,bayesian_active_model_selection,0.670000,48,0.582736,0.017899,0.113177,0.012732,0.416667,0.050540,0.545139,0.104638,0.048611,0.041218,0.177287,0.014735,0.271228,0.035449,0.209644,0.031916,0.604167,0.091565,1.000000,0.000000
4,bayesian_active_model_selection,0.780000,48,0.578155,0.016098,0.113037,0.012459,0.357639,0.044561,0.527778,0.099349,0.048611,0.037618,0.179778,0.014202,0.270274,0.032539,0.203629,0.030842,0.607639,0.086717,1.000000,0.000000
4,bayesian_active_model_selection,0.890000,48,0.569405,0.016553,0.115042,0.013456,0.368056,0.062247,0.545139,0.107756,0.038194,0.034028,0.181798,0.016107,0.272446,0.038838,0.189053,0.034036,0.611111,0.097426,1.000000,0.000000
4,bayesian_active_model_selection,1.000000,48,0.560845,0.020270,0.116727,0.012226,0.368056,0.058324,0.527778,0.102627,0.038194,0.027919,0.181448,0.015215,0.277085,0.037598,0.176269,0.034834,0.604167,0.092080,0.996528,0.006806
4,conformal_risk_filter,0.000000,48,0.294538,0.036635,0.072644,0.012102,0.263889,0.049436,0.010417,0.011534,0.083333,0.047649,0.164608,0.012210,0.643035,0.057550,-0.097378,0.055127,0.555556,0.069005,0.468750,0.064265
4,conformal_risk_filter,0.110000,48,0.306968,0.038872,0.079173,0.013987,0.295139,0.049823,0.027778,0.020247,0.076389,0.045577,0.161375,0.013525,0.624859,0.056568,-0.090939,0.053243,0.541667,0.075025,0.496528,0.073103
4,conformal_risk_filter,0.220000,48,0.260101,0.041235,0.060168,0.012798,0.232639,0.058147,0.031250,0.026913,0.100694,0.061314,0.180832,0.013592,0.650419,0.057221,-0.131004,0.055159,0.652778,0.075235,0.399306,0.075176
4,conformal_risk_filter,0.330000,48,0.293291,0.031657,0.070338,0.011360,0.239583,0.053190,0.052083,0.036595,0.114583,0.063896,0.172702,0.010393,0.612153,0.047386,-0.100747,0.044170,0.618056,0.061483,0.461806,0.057739
4,conformal_risk_filter,0.440000,48,0.260464,0.033069,0.061672,0.011287,0.173611,0.044528,0.031250,0.025094,0.121528,0.067203,0.182915,0.010817,0.636883,0.044967,-0.133879,0.043654,0.673611,0.063003,0.406250,0.062208
4,conformal_risk_filter,0.560000,48,0.226216,0.028957,0.048819,0.010392,0.194444,0.050851,0.038194,0.029565,0.149306,0.079756,0.196681,0.010131,0.656424,0.038462,-0.165529,0.036428,0.746528,0.057533,0.333333,0.055021
4,conformal_risk_filter,0.670000,48,0.251498,0.032181,0.056252,0.010713,0.197917,0.045263,0.076389,0.049555,0.170139,0.086717,0.194773,0.007700,0.626972,0.038425,-0.146099,0.035525,0.750000,0.045621,0.375000,0.056295
4,conformal_risk_filter,0.780000,48,0.221552,0.039795,0.039679,0.010489,0.166667,0.036393,0.065972,0.039794,0.159722,0.084769,0.205461,0.010222,0.637010,0.047356,-0.163107,0.046196,0.802083,0.053853,0.302083,0.071246
4,conformal_risk_filter,0.890000,48,0.242982,0.036033,0.047806,0.009247,0.156250,0.046040,0.079861,0.056705,0.142361,0.074703,0.200519,0.009234,0.606136,0.047765,-0.144637,0.044068,0.781250,0.054290,0.354167,0.060448
4,conformal_risk_filter,1.000000,48,0.197713,0.031520,0.040262,0.009380,0.187500,0.040833,0.062500,0.037196,0.184028,0.095912,0.210605,0.008537,0.652058,0.038256,-0.198703,0.037585,0.822917,0.046040,0.270833,0.057233
4,failure_aware_rl_recovery,0.000000,48,0.696181,0.042656,0.088777,0.011445,0.263889,0.051314,0.125000,0.094551,0.013889,0.016372,0.169234,0.016752,0.171652,0.049324,0.382408,0.054589,0.548611,0.115067,1.000000,0.000000
4,failure_aware_rl_recovery,0.110000,48,0.694065,0.041377,0.090014,0.011006,0.239583,0.047556,0.125000,0.094551,0.027778,0.017758,0.173539,0.015886,0.169208,0.047297,0.374557,0.052919,0.565972,0.105986,1.000000,0.000000
4,failure_aware_rl_recovery,0.220000,48,0.690162,0.041045,0.088477,0.010949,0.281250,0.055155,0.125000,0.094551,0.034722,0.025657,0.179680,0.016043,0.160529,0.047052,0.369738,0.051975,0.600694,0.105539,1.000000,0.000000
4,failure_aware_rl_recovery,0.330000,48,0.683711,0.040766,0.088739,0.010387,0.256944,0.052340,0.125000,0.094551,0.045139,0.030354,0.181973,0.015710,0.161346,0.046768,0.361106,0.050646,0.611111,0.100296,1.000000,0.000000
4,failure_aware_rl_recovery,0.440000,48,0.676973,0.041370,0.093453,0.012130,0.211806,0.039794,0.131944,0.094280,0.048611,0.036339,0.181367,0.016389,0.170055,0.049137,0.344419,0.053904,0.590278,0.103830,1.000000,0.000000
4,failure_aware_rl_recovery,0.560000,48,0.678308,0.039189,0.088252,0.013026,0.222222,0.051772,0.125000,0.094551,0.093750,0.054940,0.193053,0.015255,0.154453,0.048813,0.349017,0.052070,0.659722,0.096266,1.000000,0.000000
4,failure_aware_rl_recovery,0.670000,48,0.683519,0.036271,0.081374,0.009103,0.243056,0.049555,0.121528,0.092139,0.100694,0.060538,0.202000,0.013845,0.131438,0.038614,0.363095,0.041950,0.711806,0.084086,1.000000,0.000000
4,failure_aware_rl_recovery,0.780000,48,0.682174,0.036383,0.081769,0.009923,0.163194,0.039496,0.131944,0.094280,0.104167,0.057233,0.205624,0.013145,0.129968,0.040769,0.358344,0.044772,0.722222,0.078617,1.000000,0.000000
4,failure_aware_rl_recovery,0.890000,48,0.678727,0.034179,0.079187,0.007852,0.187500,0.049236,0.118056,0.089651,0.107639,0.057121,0.211186,0.012447,0.119341,0.035447,0.356685,0.039211,0.750000,0.071474,1.000000,0.000000
4,failure_aware_rl_recovery,1.000000,48,0.674775,0.034072,0.080304,0.008802,0.211806,0.053926,0.125000,0.092016,0.131944,0.072758,0.215310,0.011994,0.121349,0.037121,0.347390,0.040451,0.760417,0.065900,1.000000,0.000000
4,information_gain_probe_policy,0.000000,48,0.579972,0.015765,0.109794,0.016118,0.468750,0.058079,0.340278,0.121855,0.062500,0.041976,0.202809,0.012682,0.349199,0.052129,0.196458,0.048900,0.611111,0.087176,1.000000,0.000000
4,information_gain_probe_policy,0.110000,48,0.582708,0.012023,0.094693,0.012299,0.454861,0.059752,0.375000,0.132114,0.076389,0.044528,0.220586,0.013167,0.313946,0.041417,0.219973,0.037374,0.718750,0.089226,1.000000,0.000000
4,information_gain_probe_policy,0.220000,48,0.571930,0.011478,0.097202,0.012140,0.468750,0.054724,0.388889,0.129523,0.090278,0.051429,0.224017,0.012020,0.318140,0.040267,0.201274,0.036459,0.732639,0.080052,1.000000,0.000000
4,information_gain_probe_policy,0.330000,48,0.564684,0.012930,0.092948,0.012020,0.465278,0.057508,0.381944,0.131920,0.104167,0.055555,0.234503,0.010959,0.315360,0.040714,0.196046,0.038108,0.781250,0.072887,1.000000,0.000000
4,information_gain_probe_policy,0.440000,48,0.560619,0.013292,0.097541,0.013055,0.402778,0.055732,0.388889,0.129157,0.090278,0.053236,0.228948,0.012650,0.317239,0.043004,0.185766,0.039044,0.736111,0.083007,1.000000,0.000000
4,information_gain_probe_policy,0.560000,48,0.548013,0.012648,0.096524,0.013774,0.413194,0.051457,0.388889,0.130251,0.121528,0.068596,0.238668,0.012305,0.322303,0.042103,0.168593,0.038475,0.777778,0.076173,1.000000,0.000000
4,information_gain_probe_policy,0.670000,48,0.542910,0.010370,0.091955,0.010581,0.423611,0.065216,0.385417,0.124996,0.128472,0.070299,0.245648,0.010921,0.312216,0.034024,0.168657,0.030723,0.805556,0.065488,1.000000,0.000000
4,information_gain_probe_policy,0.780000,48,0.536147,0.010498,0.090494,0.010481,0.371528,0.056913,0.375000,0.121677,0.159722,0.081352,0.253753,0.007845,0.314470,0.034978,0.159433,0.031417,0.840278,0.047608,1.000000,0.000000
4,information_gain_probe_policy,0.890000,48,0.535039,0.012712,0.091958,0.010302,0.368056,0.062247,0.427083,0.127896,0.118056,0.066651,0.251695,0.011761,0.304955,0.036978,0.156544,0.033278,0.819444,0.070698,1.000000,0.000000
4,information_gain_probe_policy,1.000000,48,0.518767,0.012610,0.091017,0.011962,0.319444,0.048469,0.430556,0.128606,0.166667,0.084233,0.260237,0.009077,0.319284,0.035677,0.134071,0.031302,0.854167,0.052939,0.989583,0.011534
4,oracle_disagreement_type,0.000000,48,0.694220,0.030631,0.068728,0.003583,1.000000,0.000000,0.750000,0.123796,0.000000,0.000000,0.155284,0.017033,0.111338,0.028394,0.434319,0.033158,0.750000,0.123796,1.000000,0.000000
4,oracle_disagreement_type,0.110000,48,0.685822,0.030958,0.070840,0.003439,1.000000,0.000000,0.750000,0.123796,0.000000,0.000000,0.157416,0.017398,0.114136,0.028912,0.419784,0.033341,0.750000,0.123796,1.000000,0.000000
4,oracle_disagreement_type,0.220000,48,0.674922,0.031603,0.073980,0.002973,1.000000,0.000000,0.750000,0.123796,0.000000,0.000000,0.159547,0.017765,0.118930,0.029984,0.400484,0.033329,0.750000,0.123796,1.000000,0.000000
4,oracle_disagreement_type,0.330000,48,0.671021,0.031266,0.074438,0.003021,1.000000,0.000000,0.750000,0.123796,0.000000,0.000000,0.161678,0.018131,0.117325,0.029528,0.394082,0.031825,0.750000,0.123796,1.000000,0.000000
4,oracle_disagreement_type,0.440000,48,0.663727,0.032305,0.075509,0.003225,1.000000,0.000000,0.750000,0.123796,0.000000,0.000000,0.163809,0.018498,0.120063,0.030156,0.382941,0.033370,0.750000,0.123796,1.000000,0.000000
4,oracle_disagreement_type,0.560000,48,0.654217,0.032861,0.077811,0.003518,1.000000,0.000000,0.750000,0.123796,0.000000,0.000000,0.166134,0.018898,0.124156,0.030761,0.366739,0.033443,0.750000,0.123796,1.000000,0.000000
4,oracle_disagreement_type,0.670000,48,0.646875,0.033496,0.079532,0.003764,1.000000,0.000000,0.750000,0.123796,0.000000,0.000000,0.168266,0.019265,0.126753,0.031677,0.354120,0.034561,0.750000,0.123796,1.000000,0.000000
4,oracle_disagreement_type,0.780000,48,0.644378,0.032980,0.079789,0.003336,1.000000,0.000000,0.750000,0.123796,0.000000,0.000000,0.170397,0.019633,0.124339,0.032333,0.349564,0.034612,0.750000,0.123796,1.000000,0.000000
4,oracle_disagreement_type,0.890000,48,0.635621,0.033611,0.082002,0.003342,1.000000,0.000000,0.750000,0.123796,0.000000,0.000000,0.172528,0.020000,0.127052,0.032984,0.334448,0.035051,0.750000,0.123796,1.000000,0.000000
4,oracle_disagreement_type,1.000000,48,0.624965,0.035397,0.083977,0.003702,1.000000,0.000000,0.750000,0.123796,0.000000,0.000000,0.174659,0.020368,0.135400,0.033849,0.317955,0.037271,0.750000,0.123796,1.000000,0.000000
4,recovery_first_policy,0.000000,48,0.729818,0.034003,0.088342,0.011013,0.250000,0.053273,0.121528,0.092139,0.048611,0.036339,0.162508,0.014759,0.142841,0.038882,0.421711,0.043776,0.572917,0.102430,1.000000,0.000000
4,recovery_first_policy,0.110000,48,0.718684,0.032894,0.087267,0.010985,0.166667,0.042396,0.118056,0.089651,0.065972,0.040966,0.168470,0.014178,0.147251,0.038660,0.406475,0.042751,0.600694,0.096158,0.989583,0.011534
4,recovery_first_policy,0.220000,48,0.715017,0.032173,0.084878,0.011266,0.170139,0.045088,0.125000,0.094551,0.083333,0.059957,0.176926,0.014277,0.140437,0.038072,0.400616,0.041882,0.645833,0.094614,0.982639,0.014556
4,recovery_first_policy,0.330000,48,0.707250,0.030284,0.085684,0.010655,0.215278,0.046604,0.114583,0.087080,0.100694,0.056496,0.178261,0.012616,0.144112,0.036610,0.389379,0.038393,0.642361,0.083096,0.979167,0.015759
4,recovery_first_policy,0.440000,48,0.706416,0.032508,0.085386,0.010681,0.204861,0.049823,0.118056,0.090177,0.083333,0.048632,0.179231,0.013589,0.136504,0.038586,0.389286,0.041635,0.638889,0.087176,0.982639,0.014556
4,recovery_first_policy,0.560000,48,0.687788,0.031072,0.078806,0.009046,0.163194,0.045088,0.118056,0.090177,0.114583,0.057670,0.190711,0.011193,0.144830,0.037644,0.370223,0.039250,0.694444,0.069687,0.951389,0.025657
